id,slug,title,description,status,category,factsDate,startDate,verdictDate,annee_faits,annee_verdict,duree_procedure,sentence,appeal,politician_id,politician_name,politician_slug,party_short,party_name,position_politique,institution,departmentCode,constituency,age_approx,annee_naissance,isCurrent
cmlv85jgf0164emv55va68nbg,eric-zemmour-provocation-a-la-haine-religieuse-envers-les-musulmans-c-a-vous-2016,"Provocation à la haine religieuse envers les musulmans (C à vous, 2016)","[Éric Zemmour](/politiques/eric-zemmour), alors éditorialiste et figure médiatique proche de la droite identitaire, est condamné définitivement pour provocation à la haine religieuse envers les musulmans. **Contexte et faits** Le 16 septembre 2016, lors de son passage à l'émission C à vous sur France 5 pour promouvoir son ouvrage *Un quinquennat pour rien*, Zemmour tient des propos caractérisés comme des incitations à la haine envers les musulmans. Cette intervention s'inscrit dans une série de prises de position controversées de l'éditorialiste sur les questions migratoires et identitaires. **Procédure judiciaire** L'affaire est portée devant les juridictions. Le tribunal correctionnel condamne Zemmour pour provocation à la haine en raison de son implication directe dans les déclarations publiques. La Cour de cassation confirme cette condamnation en appel. **Verdict et peine** Par décision définitive du 17 septembre 2019, la Cour de cassation maintient la condamnation. Zemmour est condamné au paiement d'une amende de 3 000 euros. Cette condamnation revêt un caractère définitif et s'ajoute à d'autres poursuites judiciaires dans lesquelles l'éditorialiste est impliqué, notamment l'[affaire de provocation à la discrimination raciale France Ô et Canal+ en 2011](/affaires/eric-zemmour-condamnation-pour-provocation-a-la-discrimination-raciale-france-o-et-canal-2011). **Impact** Cette décision judiciaire confirmed que les propos publics de Zemmour dépassent les limites de la liberté d'expression en franchissant le seuil de l'incitation à la haine.",CONDAMNATION_DEFINITIVE,INCITATION_HAINE,2016-09-16T00:00:00.000Z,Non spécifié,2019-09-17T00:00:00.000Z,2016.0,2019.0,,3 000 € d'amende,False,cmkjtm89x001i9lv543xmi66t,Éric Zemmour,eric-zemmour,REC,Reconquête,Non spécifié,Non spécifié,Non spécifié,Non spécifié,67.0,1958.0,Non spécifié
cmlv85jbw015zemv572n1202g,eric-zemmour-condamnation-pour-provocation-a-la-discrimination-raciale-france-o-et-canal-2011,"Condamnation pour provocation à la discrimination raciale (France Ô et Canal+, 2011)","Le 6 mars 2010, Éric Zemmour affirme sur France Ô que les employeurs ""ont le droit de refuser des Arabes ou des Noirs"", et sur Canal+ que ""la plupart des trafiquants sont noirs et arabes"". Après des poursuites de la LICRA, du MRAP, de SOS Racisme et d'autres associations, le tribunal correctionnel de Paris le condamne le 18 février 2011 pour provocation à la discrimination raciale. Il est condamné à 1000 euros d'amende avec sursis et à verser des dommages-intérêts et frais de justice aux parties civiles (total 10 502 euros). Il n'interjette pas appel.",CONDAMNATION_DEFINITIVE,INCITATION_HAINE,2010-03-06T00:00:00.000Z,Non spécifié,2011-02-18T00:00:00.000Z,2010.0,2011.0,,"1 000 € d'amende avec sursis, 10 502 € de dommages-intérêts aux parties civiles",False,cmkjtm89x001i9lv543xmi66t,Éric Zemmour,eric-zemmour,REC,Reconquête,Non spécifié,Non spécifié,Non spécifié,Non spécifié,67.0,1958.0,Non spécifié
cmlv85j7a015semv57jykx3f0,eric-woerth-tapie-avantage-fiscal,Affaire Tapie - Avantage fiscal,"En 2008-2009, alors qu'il est ministre du Budget, Éric Woerth est soupçonné d'avoir accordé un avantage fiscal à Bernard Tapie concernant le règlement du litige avec le Crédit lyonnais. Il aurait permis au Groupe Bernard Tapie de payer seulement 43 millions d'euros de taxes au lieu de 101 millions, et l'administration fiscale dirigée par Woerth aurait renoncé à un appel sur une ristourne de 15 millions d'euros. Mis en examen pour concussion en juillet 2021 par la Cour de justice de la République, un non-lieu a été prononcé le 3 octobre 2022, la CJR estimant qu'il n'y avait pas matière à reprocher quoi que ce soit au ministre.",NON_LIEU,FAVORITISME,2009-01-01T00:00:00.000Z,Non spécifié,Non spécifié,2009.0,,,Non spécifié,False,cmkjnz3eg001cvtv57zxc028k,Éric Woerth,eric-woerth,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,69.0,1956.0,Non spécifié
cmlv85j2q015jemv5gfhzmspx,eric-woerth-relaxe-d-eric-woerth-dans-l-affaire-sarkozy-kadhafi,Relaxe d'Éric Woerth dans l'affaire Sarkozy-Kadhafi,"Éric Woerth, trésorier de la campagne présidentielle de Nicolas Sarkozy en 2007, avait été mis en examen en 2018 pour complicité de financement illégal de campagne électorale. Les enquêteurs avaient constaté la circulation d'environ 250 000 euros en espèces dans la campagne, dont Éric Woerth avait reconnu avoir distribué plusieurs dizaines de milliers d'euros à des salariés. Le 25 septembre 2025, le tribunal correctionnel de Paris l'a relaxé, considérant qu'il ne pouvait être jugé complice dès lors que Nicolas Sarkozy n'était pas reconnu coupable de financement illicite. Le parquet a fait appel de cette relaxe, et Éric Woerth sera rejugé en appel début 2026.",APPEL_EN_COURS,FINANCEMENT_ILLEGAL_CAMPAGNE,2006-11-01T00:00:00.000Z,Non spécifié,2025-09-25T00:00:00.000Z,2006.0,2025.0,,Non spécifié,False,cmkjnz3eg001cvtv57zxc028k,Éric Woerth,eric-woerth,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,69.0,1956.0,Non spécifié
cmlv85iom015aemv5xc3r5x5r,eric-woerth-hippodrome-de-compiegne-non-lieu-pour-eric-woerth,Affaire de l'hippodrome de Compiègne - Non-lieu pour Éric Woerth,"En mars 2010, Éric Woerth, alors ministre du Budget, a autorisé la vente de 57 hectares de la forêt de Compiègne (incluant un hippodrome et un golf) à la Société des courses de Compiègne pour 2,5 millions d'euros. Cette vente a été contestée pour prix bradé, absence de mise en concurrence et soupçons de favoritisme en raison des liens locaux du ministre. Saisi par des députés socialistes en novembre 2010, la Cour de justice de la République a accordé un non-lieu à Éric Woerth en décembre 2014 pour prise illégale d'intérêts, estimant ne pas disposer d'assez d'éléments pour le poursuivre. Deux de ses anciens collaborateurs (Sébastien Proto et Cédric de Lestrange) ont en revanche été mis en examen en janvier 2017 pour abus d'autorité dans le volet non-ministériel de l'affaire. Un non-lieu de 2015 concernant le volet non-ministériel a été définitivement confirmé en cassation en 2021.",NON_LIEU,PRISE_ILLEGALE_INTERETS,2010-03-16T00:00:00.000Z,Non spécifié,2014-12-11T00:00:00.000Z,2010.0,2014.0,,Non spécifié,False,cmkjnz3eg001cvtv57zxc028k,Éric Woerth,eric-woerth,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,69.0,1956.0,Non spécifié
cmlv85i8j014uemv5lnvpcq54,eric-woerth-woerth-bettencourt-relaxe-d-eric-woerth,Affaire Woerth-Bettencourt : relaxe d'Éric Woerth,"Éric Woerth, alors ministre du Travail et trésorier de l'UMP, a été mis en examen en février 2012 pour trafic d'influence passif et recel de financement illicite de parti politique dans l'affaire Bettencourt, qui a éclaté en juin 2010 avec la publication d'enregistrements pirates par Mediapart. Il était soupçonné d'avoir reçu 150 000 euros en liquide via Patrice de Maistre, gestionnaire de fortune de Liliane Bettencourt, pour la campagne présidentielle de 2007. Le 28 mai 2015, le tribunal correctionnel de Bordeaux a prononcé sa relaxe sur les deux chefs d'accusation (trafic d'influence passif et recel d'abus de faiblesse), estimant que la remise d'argent n'était pas totalement acquise et qu'il n'était pas démontré qu'Éric Woerth avait connaissance de l'origine illicite de cette somme et de la vulnérabilité de Liliane Bettencourt. Le tribunal a néanmoins exprimé de fortes suspicions, notant que Woerth n'avait probablement pas rencontré Patrice de Maistre uniquement pour parler de ""l'avenir des petites entreprises"", mais n'a pas trouvé suffisamment d'éléments probants pour une condamnation.",RELAXE,TRAFIC_INFLUENCE,2007-02-07T00:00:00.000Z,Non spécifié,2015-05-28T00:00:00.000Z,2007.0,2015.0,,Non spécifié,False,cmkjnz3eg001cvtv57zxc028k,Éric Woerth,eric-woerth,RE,Renaissance,Non spécifié,Non spécifié,Non spécifié,Non spécifié,69.0,1956.0,Non spécifié
cmlv85hx1014lemv5fwz7jy6c,laurent-wauquiez-emplois-fictifs-a-la-region-auvergne-rhone-alpes,Affaire des emplois fictifs à la région Auvergne-Rhône-Alpes,"En octobre 2023, la cellule investigation de Radio France révèle que quatre collaborateurs de Laurent Wauquiez, président de la région Auvergne-Rhône-Alpes, sont soupçonnés d'occuper des emplois fictifs rémunérés par la collectivité tout en travaillant exclusivement depuis Paris sur des dossiers nationaux en vue de la présidentielle 2027. Parmi eux figurent Nawel G. (5 080 euros net), dont le poste ne figurait dans aucun organigramme selon les services administratifs de la région, Arnaud B. (environ 10 000 euros brut), Charlotte V. (4 000 euros brut) et Roch d. B. Le Parquet national financier, qui menait déjà une enquête ouverte en septembre 2020 sur les collaborateurs de Laurent Wauquiez après un rapport de la Cour régionale des comptes, a étendu son enquête à ces quatre situations. Des perquisitions ont été menées le 27 novembre 2023 dans les bureaux parisiens de la région Auvergne-Rhône-Alpes et de l'association Régions de France. Laurent Wauquiez dénonce des ""informations mensongères, erronées et malhonnêtes"" et affirme que la région justifie ces situations par le recours au télétravail, bien que celui-ci soit plafonné à deux jours par semaine au conseil régional.",ENQUETE_PRELIMINAIRE,EMPLOI_FICTIF,2023-04-01T00:00:00.000Z,Non spécifié,Non spécifié,2023.0,,,Non spécifié,False,cmkjnz2en000yvtv58jk0r7vo,Laurent Wauquiez,laurent-wauquiez,DR,Droite Républicaine,Non spécifié,Non spécifié,Non spécifié,Non spécifié,50.0,1975.0,Non spécifié
cmlv85hia0148emv5cwxfam0n,laurent-wauquiez-condamnation-de-laurent-wauquiez-pour-diffamation-envers-philippe-kaltenbach-2,Condamnation de Laurent Wauquiez pour diffamation envers Philippe Kaltenbach,"En mai 2015, Laurent Wauquiez, député-maire du Puy-en-Velay, est condamné par la cour d'appel de Versailles à 500 euros d'amende et 4 500 euros de dommages et intérêts pour avoir traité Philippe Kaltenbach, maire socialiste de Clamart, de ""crapule"". Cette condamnation pour diffamation intervient alors que Philippe Kaltenbach faisait face à des accusations de corruption passive concernant un échange présumé d'argent contre l'attribution d'un logement social. La condamnation de Wauquiez est prononcée le 30 mai 2015, peu avant le congrès fondateur du parti Les Républicains.",CONDAMNATION_DEFINITIVE,DIFFAMATION,Non spécifié,Non spécifié,2015-05-30T00:00:00.000Z,,2015.0,,Non spécifié,False,cmkjnz2en000yvtv58jk0r7vo,Laurent Wauquiez,laurent-wauquiez,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,50.0,1975.0,Non spécifié
cmlv85hd00143emv57ikwq2du,laurent-wauquiez-diner-des-sommets-finance-par-la-region-aura,Affaire du « dîner des sommets » financé par la région AURA,"[Laurent Wauquiez](/politiques/laurent-wauquiez), actuellement [Député de la 1ère circonscription](/politiques/laurent-wauquiez) et membre des [Républicains](/partis/les-republicains), a été le président de la région Auvergne-Rhône-Alpes (AURA) sous l'étiquette de la [Droite Républicaine](/partis/droite-republicaine) au moment des faits. En juin 2022, Wauquiez a organisé un dîner au château de la Chaize réunissant 90 convives, pour un coût dépassant les 100 000 euros financé par les caisses régionales. L'événement a été révélé par Mediapart en 2022. Des opposants politiques ont dénoncé un détournement présumé d'argent public. En février 2023, le Parquet national financier a ouvert une enquête préliminaire sur les conditions de financement et d'organisation de ce dîner. Plusieurs perquisitions ont été menées au siège de la région. En mai 2024, le Tribunal administratif de Lyon a enjoint Wauquiez à transmettre la liste des invités à l'événement. L'affaire demeure au stade de l'enquête préliminaire. [Laurent Wauquiez](/politiques/laurent-wauquiez) bénéficie de la présomption d'innocence. Cette situation s'inscrit dans un contexte plus large de contrôles judiciaires portant sur sa gestion régionale, notamment l'[Affaire des emplois fictifs à la région Auvergne-Rhône-Alpes](/affaires/laurent-wauquiez-emplois-fictifs-a-la-region-auvergne-rhone-alpes).",ENQUETE_PRELIMINAIRE,DETOURNEMENT_FONDS_PUBLICS,2022-06-01T00:00:00.000Z,Non spécifié,Non spécifié,2022.0,,,Non spécifié,False,cmkjnz2en000yvtv58jk0r7vo,Laurent Wauquiez,laurent-wauquiez,DR,Droite Républicaine,Non spécifié,Non spécifié,Non spécifié,Non spécifié,50.0,1975.0,Non spécifié
cmlv85h8j013zemv5lb6bnwp0,laurent-wauquiez-favoritisme-dans-l-attribution-d-un-marche-public-au-puy-en-velay,Affaire du favoritisme dans l'attribution d'un marché public au Puy-en-Velay,"[Laurent Wauquiez](/politiques/laurent-wauquiez) est maire de Puy-en-Velay jusqu'en mars 2022. En tant que figure de [Droite Républicaine](/partis/droite-republicaine) au niveau régional, il dispose d'une influence notable sur les affaires municipales de sa collectivité. En décembre 2021, la municipalité du Puy-en-Velay procède à l'attribution d'un marché public pour la concession d'une halle alimentaire. Selon les éléments d'enquête, des pressions auraient été exercées par Wauquiez pour influencer cette attribution. Des écoutes téléphoniques révèlent que l'ancien maire aurait cherché à empêcher l'attribution du marché à un candidat issu d'une formation politique adverse, le plaçant délibérément en position de désavantage lors de la procédure. Le Parquet national financier ouvre une enquête préliminaire en mars 2022 pour favoritisme, corruption et trafic d'influence. Cette action judiciaire intervient après le départ de Wauquiez de la mairie et soulève des questions sur la régularité du processus d'adjudication. L'enquête reste en cours, et [Laurent Wauquiez](/politiques/laurent-wauquiez) demeure présumé innocent. Ce dossier s'inscrit dans un contexte marqué par d'autres procédures le concernant, notamment [l'affaire des emplois fictifs à la région Auvergne-Rhône-Alpes](/affaires/laurent-wauquiez-emplois-fictifs-a-la-region-auvergne-rhone-alpes).",ENQUETE_PRELIMINAIRE,FAVORITISME,2021-12-01T00:00:00.000Z,Non spécifié,Non spécifié,2021.0,,,Non spécifié,False,cmkjnz2en000yvtv58jk0r7vo,Laurent Wauquiez,laurent-wauquiez,DR,Droite Républicaine,Non spécifié,Non spécifié,Non spécifié,Non spécifié,50.0,1975.0,Non spécifié
cmlv85gz4013qemv5rso37p2e,alexandre-vincendet-enquete-pour-prise-illegale-d-interets-et-detournement-de-fonds,Enquête pour prise illégale d'intérêts et détournement de fonds,"[Alexandre Vincendet](/politiques/alexandre-vincendet), maire de Rillieux-la-Pape depuis plusieurs années, est affilié aux [Républicains](/partis/les-republicains). En mars 2023, le parquet de Lyon ouvre une enquête préliminaire visant le magistrat pour prise illégale d'intérêts et détournement de fonds. Les faits allégués remontent à 2021, année au cours de laquelle une navette gratuite aurait été mise en place pour l'établissement privé Saint-Charles de Rillieux-la-Pape. L'enquête porte sur les circonstances de cette mise en place et sur l'utilisation des fonds publics à cet effet. Cette affaire s'inscrit dans un contexte judiciaire déjà chargé pour le maire : plusieurs dossiers relatifs à des violences sur mineur sont en cours ou ont abouti à condamnation en 2020, puis ont donné lieu à plainte en 2021. À ce stade d'enquête préliminaire, les éléments restent sous le secret de l'instruction. [Vincendet](/politiques/alexandre-vincendet) bénéficie de la présomption d'innocence. L'enquête du parquet de Lyon déterminera l'existence d'éléments suffisants pour envisager des poursuites ou un classement du dossier.",ENQUETE_PRELIMINAIRE,PRISE_ILLEGALE_INTERETS,2021-01-01T00:00:00.000Z,Non spécifié,Non spécifié,2021.0,,,Non spécifié,False,cmkjtmn3o003v9lv576ymfva9,Alexandre Vincendet,alexandre-vincendet,LR,Les Républicains,Non spécifié,Non spécifié,Non spécifié,Non spécifié,42.0,1983.0,Non spécifié
